id_choice,id_user,font_a,font_b,winning_font,matchup,bracket,dwell_time_a,dwell_time_b,views_a,views_b,width,height,device,step,timestamp,user_type,loser
1290,33,calibri,garamond,garamond,4,losers,20956.405,34981.575,3,3,1410,686,Chrome|*|Mac OS|*|undefined,final,1566235299363,usertesting_exp2_pilot,calibri
1291,33,utopia,times,times,5,winners,35800.15,49829.21,5,5,1410,686,Chrome|*|Mac OS|*|undefined,final,1566235320763,usertesting_exp2_pilot,utopia
1293,33,garamond,utopia,utopia,7,losers,119598.585,144588.815,8,8,1410,686,Chrome|*|Mac OS|*|undefined,final,1566235358073,usertesting_exp2_pilot,garamond
1294,33,times,utopia,times,8,final,135799.31,108568.705,10,9,1410,686,Chrome|*|Mac OS|*|undefined,final,1566235393177,usertesting_exp2_pilot,utopia
1295,33,times,utopia,times,8,validation,28343.32,12824.63,4,3,1410,686,Chrome|*|Mac OS|*|undefined,final,1566235411016,usertesting_exp2_pilot,utopia
1296,33,times,utopia,times,8,validation,19960.995,13768.31,4,3,1410,686,Chrome|*|Mac OS|*|undefined,final,1566235420044,usertesting_exp2_pilot,utopia
1297,33,utopia,garamond,utopia,8,validation,94292.87,66030.095,6,5,1410,686,Chrome|*|Mac OS|*|undefined,final,1566235459135,usertesting_exp2_pilot,garamond
1298,35,calibri,times,calibri,1,winners,21721.84,7122.84,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235479593,usertesting_exp2_pilot,times
1299,35,oswald,franklin_gothic,franklin_gothic,2,winners,17384.09,30361.905,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566235502946,usertesting_exp2_pilot,oswald
1300,35,times,oswald,times,4,losers,12599.175,4719.7,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235512521,usertesting_exp2_pilot,oswald
1301,35,franklin_gothic,calibri,calibri,5,winners,32245.265,44881.66,3,3,1366,657,Chrome|*|Windows|*|undefined,normal,1566235535921,usertesting_exp2_pilot,franklin_gothic
1302,35,times,franklin_gothic,times,7,losers,25106.505,16123.985,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566235550852,usertesting_exp2_pilot,franklin_gothic
1303,35,calibri,times,calibri,8,final,19986.79,10164.55,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566235564262,usertesting_exp2_pilot,times
1304,35,times,franklin_gothic,times,8,validation,28842.735,17603.97,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566235581496,usertesting_exp2_pilot,franklin_gothic
1305,35,times,oswald,times,8,validation,11555.99,5497.745,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235589464,usertesting_exp2_pilot,oswald
1306,35,times,oswald,times,8,validation,10792.71,4668.665,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235597150,usertesting_exp2_pilot,oswald
1307,35,roboto,lato,lato,1,winners,83460.97,101032.835,5,5,1366,657,Chrome|*|Windows|*|undefined,normal,1566235832984,usertesting_exp2_pilot,roboto
1308,35,montserrat,avantgarde,montserrat,2,winners,8507.32,4252.885,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235838774,usertesting_exp2_pilot,avantgarde
1309,35,avantgarde,roboto,avantgarde,4,losers,20275.08,5801.14,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235856134,usertesting_exp2_pilot,roboto
1310,35,lato,montserrat,montserrat,5,winners,2632.63,15695.245,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235871834,usertesting_exp2_pilot,lato
1311,35,avantgarde,lato,avantgarde,7,losers,59701.905,37935.305,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566235907476,usertesting_exp2_pilot,lato
1312,35,montserrat,avantgarde,montserrat,8,final,13188.325,3771.27,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235918380,usertesting_exp2_pilot,avantgarde
1313,35,montserrat,lato,montserrat,8,validation,20511.37,3607.49,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235936803,usertesting_exp2_pilot,lato
1314,35,montserrat,avantgarde,montserrat,8,validation,9512.085,4254.85,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235943412,usertesting_exp2_pilot,avantgarde
1315,35,montserrat,avantgarde,montserrat,8,validation,16380.345,5430.28,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566235956080,usertesting_exp2_pilot,avantgarde
1316,35,avenir_next,poynter_gothic_text,poynter_gothic_text,1,winners,45001.475,53873.605,3,3,1366,657,Chrome|*|Windows|*|undefined,normal,1566236165355,usertesting_exp2_pilot,avenir_next
1317,35,garamond,utopia,utopia,2,winners,7863.4,15993.96,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566236176915,usertesting_exp2_pilot,garamond
1318,35,avenir_next,garamond,avenir_next,4,losers,19853.62,4648.525,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566236193627,usertesting_exp2_pilot,garamond
1319,35,utopia,poynter_gothic_text,poynter_gothic_text,5,winners,8316.19,22833.77,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566236212016,usertesting_exp2_pilot,utopia
1320,35,utopia,avenir_next,utopia,7,losers,21833.705,9539.36,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566236231589,usertesting_exp2_pilot,avenir_next
1321,35,utopia,poynter_gothic_text,poynter_gothic_text,8,final,6977.81,21467.215,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566236249275,usertesting_exp2_pilot,utopia
1322,35,utopia,avenir_next,utopia,8,validation,20558.76,8165.325,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566236267769,usertesting_exp2_pilot,avenir_next
1323,35,utopia,garamond,utopia,8,validation,14309.245,4891.01,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566236279251,usertesting_exp2_pilot,garamond
1324,35,poynter_gothic_text,avenir_next,poynter_gothic_text,8,validation,21284.665,3252.055,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566236298912,usertesting_exp2_pilot,avenir_next
1325,35,arial,noto_sans,noto_sans,1,winners,9768.085,15518.965,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566236506685,usertesting_exp2_pilot,arial
1326,35,open_sans,helvetica,open_sans,2,winners,9295.515,4161.245,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566236513165,usertesting_exp2_pilot,helvetica
1327,35,arial,helvetica,arial,4,losers,176379.5,153070.19,8,7,1366,657,Chrome|*|Windows|*|undefined,normal,1566236556407,usertesting_exp2_pilot,helvetica
1328,35,open_sans,noto_sans,noto_sans,5,winners,9279,16596.955,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566236568071,usertesting_exp2_pilot,open_sans
1329,35,arial,open_sans,open_sans,7,losers,7506.895,17551.745,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1566236581389,usertesting_exp2_pilot,arial
1330,35,open_sans,noto_sans,noto_sans,8,final,19147.85,34491.29,3,3,1366,657,Chrome|*|Windows|*|undefined,normal,1566236603144,usertesting_exp2_pilot,open_sans
1331,35,arial,helvetica,arial,8,validation,54290.215,33197.93,4,3,1366,657,Chrome|*|Windows|*|undefined,normal,1566236629793,usertesting_exp2_pilot,helvetica
1332,35,open_sans,arial,open_sans,8,validation,18162.9,5092.305,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566236644196,usertesting_exp2_pilot,arial
1333,35,noto_sans,arial,noto_sans,8,validation,17811.535,3838.12,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1566236659753,usertesting_exp2_pilot,arial
1334,35,calibri,poynter_gothic_text,poynter_gothic_text,1,winners,6145.895,12887.515,2,2,1366,657,Chrome|*|Windows|*|undefined,final,1566236847805,usertesting_exp2_pilot,calibri
1335,35,noto_sans,montserrat,montserrat,2,winners,12332.775,25305.425,2,2,1366,657,Chrome|*|Windows|*|undefined,final,1566236866495,usertesting_exp2_pilot,noto_sans
1336,35,calibri,noto_sans,noto_sans,4,losers,1689.19,16641.295,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1566236883141,usertesting_exp2_pilot,calibri
1337,35,poynter_gothic_text,montserrat,montserrat,5,winners,1470.015,9570.25,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1566236892714,usertesting_exp2_pilot,poynter_gothic_text
1338,35,poynter_gothic_text,noto_sans,noto_sans,7,losers,3414.995,10697.385,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1566236903416,usertesting_exp2_pilot,poynter_gothic_text
1339,35,montserrat,noto_sans,montserrat,8,final,13138.91,3796.56,2,1,1366,657,Chrome|*|Windows|*|undefined,final,1566236914548,usertesting_exp2_pilot,noto_sans
1340,35,montserrat,noto_sans,montserrat,8,validation,11703.79,3093.76,2,1,1366,657,Chrome|*|Windows|*|undefined,final,1566236924255,usertesting_exp2_pilot,noto_sans
1341,35,noto_sans,poynter_gothic_text,poynter_gothic_text,8,validation,7023.065,20088.53,2,2,1366,657,Chrome|*|Windows|*|undefined,final,1566236941043,usertesting_exp2_pilot,noto_sans
1342,35,montserrat,noto_sans,montserrat,8,validation,9444.14,3801.185,2,1,1366,657,Chrome|*|Windows|*|undefined,final,1566236948780,usertesting_exp2_pilot,noto_sans
